Time	(LW,G1)	(G1,G2)	(G2,G3)	(G3,G4)	(G4,G5)	(G5,G6)	(G6,G7)	(G7,G8)	(G8,G9)	(G9,G10)	(G10,G11)	(G11,G12)	(G12,G13)	(G13,G14)	(G14,G15)	(G15,G16)	(G16,G17)	(G17,G18)	(G18,G19)	(G19,G20)	(G20,G21)	(G21,G22)	(G22,G23)	(G23,G24)	(G24,G25)	(G25,G26)	(G26,G27)	(G27,G28)	(G28,G29)	(G29,G30)	(G30,G31)	(G31,G32)	(G32,G33)	(G33,G34)	(G34,G35)	(G35,G36)	(G36,G37)	(G37,G38)	(G38,G39)	(G39,G40)	(G40,G41)	(G41,G42)	(G42,G43)	(G43,G44)	(G44,G45)	(G45,G46)	(G46,G47)	(G47,G48)	(G48,G49)	(G49,G50)	(G50,G51)	(G51,G52)	(G52,G53)	(G53,G54)	(G54,G55)	(G55,G56)	(G56,G57)	(G57,G58)	(G58,G59)	(G59,G60)	(G60,G61)	(G61,G62)	(G62,G63)	(G63,G64)	(G64,G65)	(G65,G66)	(G66,G67)	(G67,G68)	(G68,G69)	(G69,G70)	(G70,G71)	(G71,G72)	(G72,G73)	(G73,G74)	(G74,G75)	(G75,G76)	(G76,G77)	(G77,G78)	(G78,G79)	(G79,G80)	(G80,G81)	(G81,G82)	(G82,G83)	(G83,G84)	(G84,G85)	(G85,G86)	(G86,G87)	(G87,G88)	(G88,G89)	(G89,G90)	(G90,G91)	(G91,G92)	(G92,G93)	(G93,G94)	(G94,G95)	(G95,G96)	(G96,G97)	(G97,G98)	(G98,G99)	(G99,G100)	(G100,RW)
0.0055	0	2.5609e-08	1.48359e-08	0	0	0	0	7.86239e-09	0	6.04439e-13	0	0	0	0	7.15824e-08	6.55933e-10	1.9132e-09	0	0	2.06424e-10	8.04454e-10	0	0	2.13973e-10	8.83939e-09	4.10073e-09	1.08175e-06	1.32126e-05	2.26226e-06	3.38113e-08	5.97775e-13	0	0	0	0	1.18938e-10	0	4.22507e-10	4.06651e-13	0	0	0	9.54164e-15	0	0	0	0	2.83541e-10	3.58458e-15	1.91781e-10	2.45633e-11	0	3.87442e-11	1.15285e-10	1.41822e-10	0	2.80481e-10	0	3.99297e-11	3.37524e-10	0	2.20246e-09	9.20992e-10	0	4.5564e-10	0	0	0	1.30157e-09	1.20487e-08	5.03991e-09	8.85326e-12	0	0	5.23888e-11	0	0	0	0	0	0	0	0	0	0	4.39198e-12	8.87473e-11	9.52605e-09	7.0239e-08	4.78052e-09	0	7.08939e-11	2.97471e-14	0	0	8.66225e-11	6.48035e-11	0	1.66306e-09	0	2.53152e-09
0.005505	0	5.17046e-08	8.3211e-09	0	0	0	0	1.51391e-08	0	2.39105e-11	0	0	0	0	6.55671e-08	2.8192e-09	1.47209e-09	0	0	1.85493e-10	1.00012e-09	0	0	2.12969e-10	8.76669e-09	2.08073e-09	3.65838e-07	1.16701e-05	4.62985e-06	6.18059e-08	1.6416e-13	0	0	0	0	1.66604e-10	0	4.54726e-10	1.54665e-12	0	0	0	3.90363e-15	0	0	0	0	2.4199e-10	1.12495e-14	2.19329e-10	1.24988e-11	5.12026e-15	4.72255e-11	1.24811e-10	1.07515e-10	0	1.67281e-10	0	2.96433e-11	3.74084e-10	0	2.20715e-09	7.41981e-10	0	5.85686e-10	0	0	0	1.07705e-09	1.03113e-08	6.70806e-09	2.55663e-11	2.31613e-15	0	6.93546e-11	0	0	0	0	0	0	0	0	0	0	5.01073e-12	1.3958e-10	1.57536e-08	6.6218e-08	2.31023e-09	0	7.80472e-11	7.26779e-14	0	0	9.83844e-11	8.53392e-11	0	1.25231e-09	0	2.73225e-09
0.00551	0	8.42347e-08	4.07776e-09	0	0	0	0	2.40251e-08	0	9.8599e-11	0	0	0	0	5.47157e-08	7.68466e-09	1.08522e-09	0	0	1.67745e-10	1.1852e-09	0	0	2.35476e-10	8.30659e-09	1.62024e-09	1.06966e-07	8.53145e-06	7.93307e-06	1.48908e-07	3.85425e-12	0	0	0	0	2.18659e-10	0	4.72547e-10	4.09368e-12	0	0	0	9.52916e-16	0	0	0	0	1.97792e-10	6.36478e-14	2.42804e-10	5.15423e-12	5.48719e-14	5.66155e-11	1.33886e-10	7.77039e-11	0	8.39791e-11	0	2.1759e-11	4.01378e-10	8.77583e-13	2.13588e-09	5.8467e-10	0	7.11809e-10	0	0	0	9.14282e-10	8.44754e-09	8.51655e-09	6.43827e-11	5.86638e-14	0	8.73626e-11	0	0	0	0	0	2.08938e-14	0	0	0	0	5.88636e-12	2.42891e-10	2.42348e-08	5.81688e-08	9.95391e-10	0	8.36582e-11	1.61594e-13	0	0	1.09617e-10	1.08248e-10	0	8.66579e-10	0	2.8507e-09
0.005515	0	1.17311e-07	1.75412e-09	0	8.6849e-15	0	0	3.32196e-08	0	2.37914e-10	0	0	0	0	4.14464e-08	1.62386e-08	7.89716e-10	0	0	1.53784e-10	1.34418e-09	0	0	2.84254e-10	7.49758e-09	1.68073e-09	3.04929e-08	5.18332e-06	1.13059e-05	4.02195e-07	7.36321e-11	0	0	0	0	2.7198e-10	0	4.74744e-10	8.88231e-12	0	0	0	2.72198e-17	0	0	0	0	1.53865e-10	2.78996e-13	2.60424e-10	1.42245e-12	2.06917e-13	6.68262e-11	1.42073e-10	5.30411e-11	2.0807e-12	3.11821e-11	0	1.59103e-11	4.17456e-10	2.52831e-11	1.9923e-09	4.50814e-10	0	8.23544e-10	0	0	0	7.96637e-10	6.63637e-09	1.03081e-08	1.45718e-10	2.55281e-13	0	1.05491e-10	0	0	0	0	0	1.32386e-13	0	0	0	0	7.19825e-12	4.52921e-10	3.4703e-08	4.76092e-08	3.72797e-10	0	8.74164e-11	3.29802e-13	0	0	1.20077e-10	1.32927e-10	0	5.36886e-10	0	2.87772e-09
0.00552	0	1.43619e-07	6.98165e-10	0	7.87634e-11	0	0	4.11396e-08	0	4.45198e-10	0	0	0	0	2.8295e-08	2.87854e-08	6.00505e-10	0	0	1.43916e-10	1.46281e-09	0	0	3.64355e-10	6.43669e-09	1.9994e-09	1.09745e-08	2.63586e-06	1.33514e-05	1.05233e-06	7.55583e-10	0	0	0	0	3.23018e-10	0	4.61414e-10	1.69211e-11	0	0	0	0	0	0	0	0	1.12862e-10	9.12715e-13	2.70806e-10	1.19968e-13	5.33798e-13	7.7729e-11	1.48943e-10	3.37753e-11	1.86697e-11	5.69184e-12	0	1.17045e-11	4.2204e-10	1.10624e-10	1.78894e-09	3.40074e-10	0	9.11062e-10	0	0	0	7.10707e-10	5.0115e-09	1.18905e-08	3.01776e-10	7.17258e-13	0	1.22728e-10	0	0	0	0	0	3.76746e-13	0	0	0	0	9.29711e-12	8.72507e-10	4.62815e-08	3.63005e-08	1.15645e-10	0	8.9118e-11	6.24459e-13	0	0	1.2956e-10	1.58599e-10	0	2.83624e-10	0	2.81122e-09
0.005525	0	1.56701e-07	3.07946e-10	0	4.25578e-10	0	0	4.62904e-08	0	7.14063e-10	0	0	0	0	1.72041e-08	4.44956e-08	5.19399e-10	2.44463e-12	0	1.38256e-10	1.52996e-09	0	0	4.81612e-10	5.24949e-09	2.50298e-09	6.75292e-09	1.13697e-06	1.30305e-05	2.4449e-06	5.32969e-09	0	0	0	0	3.68127e-10	0	4.33949e-10	2.93173e-11	0	0	0	0	0	0	0	3.06786e-16	7.69449e-11	2.38879e-12	2.73139e-10	0	1.12642e-12	8.91534e-11	1.54102e-10	1.97482e-11	5.89484e-11	5.83543e-16	0	8.77231e-12	4.16494e-10	2.91977e-10	1.54494e-09	2.50699e-10	0	9.66362e-10	0	0	0	6.45948e-10	3.65038e-09	1.30694e-08	5.78393e-10	1.68204e-12	0	1.38053e-10	0	0	0	0	0	7.80925e-13	0	0	0	0	1.2891e-11	1.681e-09	5.75136e-08	2.578e-08	2.66868e-11	0	8.86821e-11	1.10765e-12	0	0	1.37912e-10	1.84338e-10	0	1.14898e-10	0	2.65634e-09
0.00553	0	1.53159e-07	2.14346e-10	0	1.12835e-09	0	0	4.76488e-08	0	1.02858e-09	0	0	0	0	9.13784e-09	6.12738e-08	5.56532e-10	4.18249e-11	0	1.36816e-10	1.53917e-09	0	0	6.4043e-10	4.06235e-09	3.17405e-09	7.22601e-09	4.26286e-07	1.04829e-05	4.8344e-06	2.88773e-08	0	0	0	0	4.03913e-10	0	3.9484e-10	4.71518e-11	0	0	0	0	0	0	0	1.04888e-12	4.76303e-11	5.29653e-12	2.67317e-10	0	2.09839e-12	1.00888e-10	1.57234e-10	1.03702e-11	1.27614e-10	0	0	6.79788e-12	4.03479e-10	5.99987e-10	1.28267e-09	1.8016e-10	0	9.84259e-10	0	0	0	5.94207e-10	2.5772e-09	1.36872e-08	1.03376e-09	3.62408e-12	0	1.50516e-10	0	0	0	4.66501e-18	0	1.36163e-12	0	0	0	0	1.94571e-11	3.16014e-09	6.6621e-08	1.70514e-08	3.32529e-12	0	8.61565e-11	1.85571e-12	0	0	1.45018e-10	2.09117e-10	0	2.62551e-11	0	2.42498e-09
0.005535	0	1.33854e-07	2.93958e-10	0	2.2012e-09	0	0	4.49391e-08	0	1.36451e-09	0	0	0	0	4.10204e-09	7.61151e-08	7.62014e-10	1.554e-10	0	1.39573e-10	1.48951e-09	0	0	8.41258e-10	2.98011e-09	4.01839e-09	1.02774e-08	1.44874e-07	6.92811e-06	7.98543e-06	1.25212e-07	0	0	0	0	4.27589e-10	0	3.4736e-10	7.13106e-11	0	0	0	0	0	0	0	5.76593e-12	2.57084e-11	1.03477e-11	2.53899e-10	0	3.58921e-12	1.12685e-10	1.58128e-10	4.73212e-12	2.25745e-10	0	0	5.53338e-12	3.86495e-10	1.0542e-09	1.024e-09	1.25655e-10	0	9.63059e-10	0	0	0	5.49307e-10	1.77547e-09	1.36577e-08	1.73207e-09	7.49269e-12	0	1.59318e-10	0	0	0	1.34664e-16	0	2.12599e-12	0	0	0	0	3.21593e-11	5.69884e-09	7.19494e-08	1.05056e-08	1.9028e-14	0	8.17126e-11	2.95618e-12	0	0	1.50806e-10	2.31865e-10	0	3.97451e-13	0	2.13447e-09
0.00554	0	1.03607e-07	6.24782e-10	0	3.58713e-09	0	0	3.87089e-08	0	1.69185e-09	0	0	0	0	1.46262e-09	8.59099e-08	1.26736e-09	3.68061e-10	0	1.4647e-10	1.38576e-09	0	0	1.07835e-09	2.07219e-09	5.05834e-09	1.54714e-08	4.75455e-08	3.74274e-06	1.09346e-05	4.4059e-07	2.00797e-11	0	0	0	4.37267e-10	0	2.95164e-10	1.02292e-10	0	0	0	0	0	0	0	1.57696e-11	1.11656e-11	1.82961e-11	2.34006e-10	0	5.76361e-12	1.24266e-10	1.567e-10	1.78051e-12	3.50673e-10	0	0	4.80102e-12	3.69374e-10	1.656e-09	7.87121e-10	8.44451e-11	0	9.04768e-10	0	0	0	5.06774e-10	1.20438e-09	1.29863e-08	2.73081e-09	1.51543e-11	0	1.63883e-10	0	0	0	5.3686e-16	0	3.07144e-12	0	0	0	0	5.78555e-11	9.75032e-09	7.24516e-08	6.03378e-09	0	0	7.563e-11	4.50219e-12	0	0	1.55236e-10	2.51539e-10	6.69535e-14	0	0	1.80585e-09
0.005545	0	6.95399e-08	1.45347e-09	0	5.16196e-09	0	0	3.01791e-08	0	1.97846e-09	0	0	0	0	3.60431e-10	8.8425e-08	2.3324e-09	6.99029e-10	0	1.57393e-10	1.23769e-09	0	0	1.3386e-09	1.36864e-09	6.33219e-09	2.23502e-08	1.62682e-08	1.63929e-06	1.23751e-05	1.26451e-06	5.36937e-10	0	0	0	4.32165e-10	0	2.41883e-10	1.40017e-10	0	0	0	0	0	0	0	3.19975e-11	3.19052e-12	2.98294e-11	2.09179e-10	0	8.80873e-12	1.35332e-10	1.53002e-10	5.0494e-13	4.96019e-10	0	0	4.48857e-12	3.55887e-10	2.38342e-09	5.84374e-10	5.40554e-11	0	8.14842e-10	0	0	0	4.63655e-10	8.1393e-10	1.17682e-08	4.06269e-09	3.01715e-11	0	1.63907e-10	0	0	0	1.29903e-15	0	4.18563e-12	0	0	0	0	1.11286e-10	1.57193e-08	6.80186e-08	3.23629e-09	0	0	6.82712e-11	6.58412e-12	0	0	1.58295e-10	2.67217e-10	6.42601e-13	0	0	1.46176e-09
0.00555	0	3.87599e-08	3.11789e-09	0	6.74931e-09	0	0	2.09188e-08	0	2.19437e-09	0	0	0	0	3.93183e-11	8.30621e-08	4.37229e-09	1.16553e-09	0	1.72085e-10	1.05877e-09	0	0	1.60194e-09	8.64861e-10	7.89185e-09	3.01211e-08	6.17851e-09	5.73508e-07	1.1561e-05	2.9681e-06	5.17962e-09	0	0	0	4.12697e-10	0	1.90752e-10	1.83679e-10	0	0	0	0	0	0	0	5.4725e-11	2.55448e-13	4.54509e-11	1.81213e-10	0	1.29279e-11	1.45578e-10	1.4721e-10	9.14588e-14	6.52142e-10	0	0	4.54327e-12	3.49558e-10	3.18962e-09	4.21539e-10	3.23528e-11	0	7.01483e-10	0	0	0	4.18369e-10	5.55875e-10	1.01671e-08	5.71533e-09	5.90766e-11	0	1.5939e-10	0	0	0	2.48709e-15	0	5.44647e-12	0	0	0	0	2.23187e-10	2.37825e-08	5.95163e-08	1.6268e-09	0	0	6.00507e-11	9.27917e-12	0	0	1.5999e-10	2.782e-10	2.28238e-12	0	0	1.12432e-09
0.005555	0	1.62833e-08	5.87654e-09	0	8.14745e-09	0	0	1.24534e-08	0	2.31605e-09	0	0	0	0	0	7.10657e-08	7.91956e-09	1.78848e-09	0	1.90063e-10	8.64363e-10	0	0	1.84362e-09	5.32236e-10	9.79613e-09	3.77283e-08	2.65502e-09	1.55291e-07	8.90951e-06	5.71004e-06	3.22931e-08	0	0	0	3.80422e-10	0	1.44333e-10	2.31668e-10	0	0	0	0	0	0	0	8.35487e-11	0	6.53756e-11	1.51959e-10	0	1.83308e-11	1.54707e-10	1.39605e-10	8.02116e-15	8.07047e-10	0	0	4.96802e-12	3.53719e-10	4.00634e-09	2.98519e-10	1.75445e-11	0	5.74617e-10	0	0	0	3.70529e-10	3.89821e-10	8.37871e-09	7.6151e-09	1.13257e-10	0	1.50631e-10	0	0	0	4.15249e-15	0	6.82276e-12	0	0	0	0	4.54437e-10	3.36878e-08	4.85117e-08	7.71352e-10	0	0	5.14017e-11	1.26394e-11	0	0	1.60338e-10	2.84057e-10	5.63301e-12	0	0	8.13198e-10
0.00556	2.55232e-11	3.90101e-09	9.70588e-09	1.26282e-14	9.16421e-09	0	0	5.92258e-09	0	2.32994e-09	0	0	0	0	0	5.50904e-08	1.34833e-08	2.60039e-09	0	2.10511e-10	6.69799e-10	0	0	2.03777e-09	3.31034e-10	1.20977e-08	4.4044e-08	1.26527e-09	3.0025e-08	5.66181e-06	9.02059e-06	1.49028e-07	0	0	0	3.37875e-10	0	1.04353e-10	2.81594e-10	0	0	0	0	0	0	0	1.17443e-10	0	8.94733e-11	1.23147e-10	0	2.52188e-11	1.62445e-10	1.3054e-10	7.63827e-16	9.47661e-10	0	0	5.82264e-12	3.71764e-10	4.75245e-09	2.10993e-10	8.12906e-12	0	4.44711e-10	0	0	0	3.20721e-10	2.8516e-10	6.59235e-09	9.62193e-09	2.11404e-10	0	1.38203e-10	0	0	0	6.33459e-15	0	8.2751e-12	0	0	0	0	9.1743e-10	4.46184e-08	3.68064e-08	3.48857e-10	0	0	4.27419e-11	1.66801e-11	0	0	1.59368e-10	2.8466e-10	1.14367e-11	0	0	5.44028e-10
0.005565	1.74906e-09	9.53194e-11	1.41955e-08	1.284e-10	9.65557e-09	0	0	1.87127e-09	0	2.23446e-09	0	0	0	0	0	3.83117e-08	2.13138e-08	3.65402e-09	0	2.32229e-10	4.8864e-10	0	0	2.16177e-09	2.22317e-10	1.48225e-08	4.80975e-08	6.56308e-10	3.15941e-09	2.96787e-06	1.17197e-05	5.34429e-07	0	0	0	2.88298e-10	0	7.16777e-11	3.30441e-10	0	0	0	0	0	0	0	1.54823e-10	0	1.17206e-10	9.62333e-11	0	3.37673e-11	1.68561e-10	1.20406e-10	5.94211e-15	1.06134e-09	0	0	7.23231e-12	4.07491e-10	5.34617e-09	1.52487e-10	2.8251e-12	0	3.21593e-10	0	0	0	2.70218e-10	2.20386e-10	4.95922e-09	1.15406e-08	3.82105e-10	0	1.22903e-10	0	0	0	9.06142e-15	0	9.75747e-12	0	0	0	0	1.80221e-09	5.52191e-08	2.59652e-08	1.53268e-10	0	0	3.44451e-11	2.13688e-11	0	0	1.57115e-10	2.80187e-10	2.04888e-11	0	0	3.27394e-10
0.00557	7.67132e-09	0	1.86726e-08	8.44141e-10	9.57113e-09	0	0	1.84636e-10	0	2.04031e-09	0	0	0	0	0	2.34752e-08	3.11489e-08	5.03015e-09	0	2.53631e-10	3.31348e-10	0	0	2.20016e-09	1.76843e-10	1.79433e-08	4.92847e-08	3.79788e-10	2.24207e-11	1.28624e-06	1.25338e-05	1.52308e-06	1.23271e-10	0	0	2.35296e-10	0	4.6386e-11	3.74818e-10	0	0	0	0	0	0	0	1.93628e-10	0	1.47579e-10	7.23019e-11	0	4.41036e-11	1.7288e-10	1.09599e-10	8.21328e-14	1.13744e-09	0	0	9.40528e-12	4.65374e-10	5.7188e-09	1.16271e-10	4.8975e-13	0	2.13436e-10	0	0	0	2.20684e-10	1.81206e-10	3.57511e-09	1.31498e-08	6.65626e-10	0	1.05681e-10	0	0	0	1.23498e-14	0	1.12192e-11	0	0	0	0	3.3976e-09	6.38338e-08	1.70063e-08	6.72596e-11	0	0	2.68174e-11	2.66184e-11	0	0	1.53619e-10	2.711e-10	3.35679e-11	0	0	1.68274e-10
0.005575	1.87703e-08	0	2.24982e-08	2.71683e-09	8.96865e-09	0	0	0	0	1.7688e-09	0	0	0	0	0	1.2261e-08	4.20693e-08	6.8412e-09	0	2.7283e-10	2.04521e-10	0	0	2.14742e-09	1.80943e-10	2.13505e-08	4.74925e-08	2.66158e-10	0	4.64119e-07	1.10371e-05	3.49333e-06	3.79054e-09	0	0	1.82486e-10	0	2.79302e-11	4.11306e-10	0	0	0	0	0	0	0	2.31471e-10	0	1.79167e-10	5.20196e-11	0	5.62836e-11	1.75292e-10	9.85031e-11	5.3269e-13	1.16866e-09	0	0	1.26627e-11	5.50589e-10	5.82681e-09	9.67457e-11	6.10648e-17	0	1.26034e-10	1.68021e-13	0	0	1.73878e-10	1.58452e-10	2.47863e-09	1.42429e-08	1.11333e-09	0	8.7557e-11	0	0	0	1.62054e-14	0	1.26073e-11	0	0	0	0	6.08814e-09	6.89167e-08	1.03204e-08	3.0628e-11	0	0	2.00833e-11	3.22843e-11	0	0	1.48929e-10	2.58096e-10	5.13435e-11	0	0	6.5949e-11
0.00558	3.49125e-08	0	2.51905e-08	6.39548e-09	7.99266e-09	0	0	0	0	1.44867e-09	0	0	0	0	0	5.10556e-09	5.25737e-08	9.22704e-09	7.59377e-12	2.87838e-10	1.10721e-10	0	0	2.00908e-09	2.41574e-10	2.4832e-08	4.31018e-08	2.48287e-10	0	1.41811e-07	8.00093e-06	6.50069e-06	3.22742e-08	0	0	1.33154e-10	0	1.53386e-11	4.36845e-10	0	0	0	0	0	0	0	2.65842e-10	0	2.102e-10	3.56449e-11	0	7.0268e-11	1.75762e-10	8.74812e-11	2.13702e-12	1.15213e-09	0	0	1.74835e-11	6.68631e-10	5.65953e-09	9.01895e-11	0	0	6.24151e-11	5.15517e-12	0	0	1.314e-10	1.46307e-10	1.66167e-09	1.46721e-08	1.78289e-09	0	6.95427e-11	0	0	0	2.06224e-14	0	1.38691e-11	0	0	0	0	1.03019e-08	6.94798e-08	5.78694e-09	1.51246e-11	0	7.56973e-15	1.43796e-11	3.81667e-11	0	0	1.43108e-10	2.42036e-10	7.42681e-11	0	0	1.40817e-11
0.005585	5.48709e-08	0	2.64976e-08	1.24715e-08	6.83361e-09	0	0	0	0	1.11192e-09	0	0	0	0	0	1.43995e-09	6.09049e-08	1.23417e-08	8.20301e-11	2.97323e-10	4.8798e-11	0	0	1.80095e-09	3.93704e-10	2.80724e-08	3.68691e-08	3.10315e-10	0	3.79723e-08	4.77333e-06	9.86744e-06	1.6662e-07	0	0	8.99813e-11	0	7.42289e-12	4.49104e-10	0	0	0	0	0	0	0	2.94331e-10	0	2.38702e-10	2.30819e-11	0	8.59021e-11	1.74332e-10	7.68647e-11	6.34444e-12	1.08976e-09	0	0	2.45689e-11	8.24399e-10	5.24079e-09	9.49781e-11	0	0	2.26956e-11	2.09608e-11	0	0	9.44954e-11	1.41008e-10	1.08594e-09	1.43807e-08	2.72785e-09	0	5.25613e-11	0	0	0	2.55835e-14	0	1.4955e-11	0	0	0	0	1.6391e-08	6.54023e-08	2.98634e-09	8.41407e-12	0	1.03698e-13	9.75857e-12	4.40201e-11	0	0	1.36232e-10	2.23867e-10	1.02469e-10	0	0	1.04747e-13
0.00559	7.64495e-08	0	2.64346e-08	2.1261e-08	5.68042e-09	0	0	0	0	7.89474e-10	0	0	0	0	8.07813e-14	1.49834e-10	6.55336e-08	1.63251e-08	3.1516e-10	3.01406e-10	1.45502e-11	0	0	1.54661e-09	7.10935e-10	3.06853e-08	2.97291e-08	4.73332e-10	0	9.4713e-09	2.34537e-06	1.22582e-05	6.19955e-07	0	0	5.48465e-11	0	2.9604e-12	4.46784e-10	0	0	0	0	0	0	0	3.14863e-10	0	2.6268e-10	1.39648e-11	0	1.029e-10	1.71113e-10	6.69433e-11	1.53498e-11	9.88008e-10	0	0	3.49282e-11	1.02076e-09	4.62403e-09	1.11415e-10	0	0	3.95605e-12	5.0885e-11	0	0	6.39456e-11	1.39989e-10	6.99971e-10	1.3416e-08	3.98154e-09	0	3.73847e-11	0	0	0	3.10596e-14	0	1.58211e-11	0	0	0	0	2.44515e-08	5.74697e-08	1.40993e-09	5.36358e-12	0	3.71489e-13	6.1979e-12	4.95677e-11	0	0	1.28398e-10	2.04544e-10	1.35652e-10	0	0	0
0.005595	9.68116e-08	0	2.52465e-08	3.25708e-08	4.68272e-09	0	0	0	0	5.07308e-10	0	0	0	0	6.2312e-12	0	6.56215e-08	2.12533e-08	8.36592e-10	3.01769e-10	1.39586e-12	0	0	1.27364e-09	1.31524e-09	3.22791e-08	2.25855e-08	7.84953e-10	0	2.40483e-09	9.52835e-07	1.24843e-05	1.77052e-06	1.12908e-10	0	2.87202e-11	0	8.29938e-13	4.29797e-10	0	0	0	0	0	0	0	3.25902e-10	0	2.80323e-10	7.75531e-12	0	1.2084e-10	1.66282e-10	5.79569e-11	3.19899e-11	8.5698e-10	0	0	4.99869e-11	1.25677e-09	3.88218e-09	1.41325e-10	0	0	0	9.63218e-11	0	0	4.0021e-11	1.41379e-10	4.52219e-10	1.19171e-08	5.53774e-09	0	2.45856e-11	0	0	0	3.70107e-14	0	1.64317e-11	0	0	0	0	3.4132e-08	4.71254e-08	6.03352e-10	3.8743e-12	0	8.69845e-13	3.61165e-12	5.4521e-11	0	0	1.19727e-10	1.84955e-10	1.73037e-10	0	0	0
0.0056	1.12987e-07	0	2.33162e-08	4.55404e-08	3.93497e-09	0	0	0	0	2.83595e-10	0	0	0	0	2.78213e-11	0	6.12865e-08	2.70749e-08	1.82392e-09	3.01721e-10	0	0	0	1.00903e-09	2.37702e-09	3.25457e-08	1.61465e-08	1.30421e-09	0	6.79306e-10	3.23817e-07	1.04272e-05	3.99615e-06	4.31587e-09	0	1.16369e-11	0	9.2296e-14	3.993e-10	0	0	0	0	0	0	0	3.26611e-10	0	2.90204e-10	3.83819e-12	0	1.39166e-10	1.60065e-10	5.00887e-11	5.94286e-11	7.08991e-10	0	0	7.17094e-11	1.52604e-09	3.0947e-09	1.87372e-10	0	1.77789e-12	0	1.56825e-10	0	0	2.25082e-11	1.4373e-10	2.98918e-10	1.00831e-08	7.33319e-09	0	1.45095e-11	0	0	0	4.33853e-14	0	1.67612e-11	0	0	0	6.37375e-12	4.45152e-08	3.60437e-08	2.30349e-10	3.07275e-12	0	1.64132e-12	1.86705e-12	5.86022e-11	0	0	1.10364e-10	1.65867e-10	2.13334e-10	0	0	0
0.005605	1.2246e-07	0	2.10561e-08	5.86575e-08	3.48493e-09	0	0	0	0	1.2717e-10	0	0	0	0	6.95197e-11	0	5.34873e-08	3.35541e-08	3.50352e-09	3.06318e-10	0	0	0	7.74996e-10	4.09528e-09	3.13459e-08	1.08404e-08	2.07941e-09	0	2.19922e-10	9.46886e-08	7.13692e-06	7.24181e-06	3.82458e-08	0	2.70704e-12	0	0	3.57582e-10	0	0	0	0	0	0	0	3.16935e-10	0	2.91444e-10	1.60227e-12	0	1.5721e-10	1.52726e-10	4.34649e-11	1.00645e-10	5.56913e-10	0	0	1.02719e-10	1.81566e-09	2.33486e-09	2.52113e-10	0	1.43797e-11	0	2.30253e-10	0	0	1.07835e-11	1.45892e-10	2.06991e-10	8.12984e-09	9.23863e-09	0	7.2642e-12	4.62892e-14	0	0	5.01218e-14	0	1.67957e-11	0	0	0	1.48312e-10	5.41788e-08	2.56942e-08	7.6196e-11	2.57874e-12	8.75971e-15	2.71079e-12	8.03015e-13	6.15673e-11	0	0	1.00478e-10	1.47894e-10	2.54788e-10	0	0	0
0.00561	1.23706e-07	0	1.88198e-08	6.99974e-08	3.35978e-09	0	0	0	0	3.71154e-11	0	0	0	0	1.3325e-10	0	4.36563e-08	4.02436e-08	6.1382e-09	3.22545e-10	0	0	0	5.86006e-10	6.65158e-09	2.87606e-08	6.81432e-09	3.12306e-09	0	7.59675e-11	2.52835e-08	3.99806e-06	1.06336e-05	1.98436e-07	8.24871e-14	5.01913e-14	0	0	3.07813e-10	0	0	0	0	0	0	0	2.97609e-10	0	2.83816e-10	4.99734e-13	0	1.74223e-10	1.44549e-10	3.81607e-11	1.57786e-10	4.12541e-10	0	0	1.46379e-10	2.10633e-09	1.6596e-09	3.36857e-10	0	4.36811e-11	0	3.12831e-10	0	0	3.91365e-12	1.46978e-10	1.53636e-10	6.25022e-09	1.10648e-08	0	2.72262e-12	8.62449e-13	0	0	5.71485e-14	0	1.65338e-11	0	0	0	7.31215e-10	6.14894e-08	1.70511e-08	2.05449e-11	2.21972e-12	8.91936e-14	4.08451e-12	2.47725e-13	6.32281e-11	0	0	9.02582e-11	1.31477e-10	2.95272e-10	0	0	0
0.005615	1.16522e-07	0	1.68542e-08	7.7653e-08	3.59813e-09	0	0	0	0	2.78523e-12	0	0	0	0	2.18336e-10	0	3.33142e-08	4.65138e-08	9.9954e-09	3.60305e-10	0	0	0	4.48212e-10	1.01406e-08	2.50859e-08	3.99368e-09	4.39199e-09	0	2.34819e-11	6.85608e-09	1.83203e-06	1.27162e-05	7.3058e-07	9.61483e-11	0	0	0	2.53673e-10	0	0	0	0	0	0	0	2.70084e-10	0	2.67781e-10	8.04082e-14	0	1.89416e-10	1.35819e-10	3.42165e-11	2.31513e-10	2.85261e-10	0	0	2.06784e-10	2.374e-09	1.10404e-09	4.40574e-10	0	9.25257e-11	0	3.99398e-10	0	0	7.55833e-13	1.46358e-10	1.24276e-10	4.58547e-09	1.25866e-08	0	5.19538e-13	3.20003e-12	0	0	6.43855e-14	0	1.59865e-11	0	0	0	2.23564e-09	6.50363e-08	1.05127e-08	3.87049e-12	1.91795e-12	2.99376e-13	5.75103e-12	3.30586e-14	6.34688e-11	0	0	7.99103e-11	1.16893e-10	3.32447e-10	0	0	0
